DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,10,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,11,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,12,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,13,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,14,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,15,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,16,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,17,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,18,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,19,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,20,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,21,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,22,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,23,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,24,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,25,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,26,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,27,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,28,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,29,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,30,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,31,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,32,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,33,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,34,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,35,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,36,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,37,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,38,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,39,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,40,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,41,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,42,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,43,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,44,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,45,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,46,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,47,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,48,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,49,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,1,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,2,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,3,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,4,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,5,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,6,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,7,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,8,77.0,1.0,38.5,0.0,0.0,2.0,77.0,77.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,9,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,10,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,11,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,12,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,13,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,14,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,15,72.0,1.0,11.5,0.0,0.0,6.0,72.0,11.0,60.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,16,72.0,1.0,11.5,0.0,0.0,6.0,72.0,11.0,60.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,17,72.0,1.0,11.5,0.0,0.0,6.0,72.0,11.0,60.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,18,72.0,1.0,41.5,0.0,0.0,6.0,72.0,11.0,30.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,19,72.0,1.0,41.5,0.0,0.0,6.0,72.0,11.0,30.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,20,54.0,1.0,10.0,0.0,0.0,7.0,54.0,12.0,44.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,21,54.0,1.0,10.0,0.0,0.0,8.0,54.0,12.0,44.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,22,54.0,1.0,10.0,0.0,0.0,8.0,54.0,12.0,44.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,23,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,24,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,25,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,26,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,27,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,28,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,29,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,30,54.0,1.0,31.0,0.0,0.0,8.0,54.0,54.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,31,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,32,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,33,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,34,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,35,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,36,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,37,8.0,1.0,31.0,0.0,0.0,10.0,8.0,8.0,23.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,38,8.0,1.0,8.0,0.0,0.0,10.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,39,8.0,1.0,8.0,0.0,0.0,10.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,40,8.0,1.0,8.0,0.0,0.0,11.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,41,8.0,1.0,8.0,0.0,0.0,12.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,42,8.0,1.0,8.0,0.0,0.0,12.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,43,8.0,1.0,8.0,0.0,0.0,14.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,44,8.0,1.0,8.0,0.0,0.0,15.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,45,8.0,1.0,8.0,0.0,0.0,15.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,46,8.0,1.0,8.0,0.0,0.0,15.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,47,8.0,1.0,8.0,0.0,0.0,15.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,48,8.0,1.0,8.0,0.0,0.0,15.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,49,8.0,1.0,8.0,0.0,0.0,16.0,8.0,8.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,1,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,2,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,3,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,4,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,5,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,6,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,7,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,8,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,9,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,10,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,11,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,12,77.0,1.0,0.0,0.0,0.0,2.0,77.0,0.0,77.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,13,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,14,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,15,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,16,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,17,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,18,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,19,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,20,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,21,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,22,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,23,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,24,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,25,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,26,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,27,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,28,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,29,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,30,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,31,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,32,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,33,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,34,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,35,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,36,77.0,1.0,38.5,0.0,0.0,2.0,77.0,0.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,37,77.0,1.0,77.0,0.0,0.0,3.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,38,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,39,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,40,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,41,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,42,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,43,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,44,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,45,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,46,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,47,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,48,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,49,77.0,1.0,77.0,0.0,0.0,4.0,77.0,77.0,0.0
