DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2000,11673.2,1.0,8037.45,5032.1,11.4,5528.4,425.5,304.6,3635.75,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2100,11688.2,1.0,8004.05,5032.1,11.4,5528.4,421.1,304.6,3684.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2200,11775.4,1.0,7982.85,5032.1,11.4,5528.4,421.1,304.6,3792.55,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2300,11761.8,1.0,7983.55,5032.1,11.4,5528.4,419.8,304.6,3778.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2400,11761.8,1.0,7982.65,5032.1,11.4,5528.4,419.8,304.6,3779.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2500,11537.2,1.0,8100.8,5032.1,11.5,5779.6,407.4,289.2,3436.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2600,11304.1,1.0,8031.85,4993.4,11.8,6141.7,407.1,275.8,3272.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2700,11486.9,1.0,7950.0,4993.4,12.1,6141.7,394.8,278.3,3536.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2800,11460.6,1.0,7891.55,4993.4,12.5,6249.9,405.0,258.8,3569.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,2900,11548.8,1.0,7849.0,4993.4,12.9,6249.9,405.0,258.8,3699.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3000,11459.2,0.9,7842.0,4993.4,13.4,6416.4,390.8,259.6,3617.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3100,11290.0,1.0,7869.5,4970.8,13.6,6709.2,395.0,252.8,3420.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3200,11241.3,1.0,7929.65,4943.6,13.9,6982.1,395.6,248.5,3311.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3300,11028.2,1.0,8003.7,4874.4,14.3,7277.1,376.0,290.1,3024.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3400,11050.9,1.0,7993.25,4874.4,14.3,7277.1,371.8,290.1,3057.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3500,10944.0,1.0,8058.0,4874.4,14.4,7726.0,369.2,298.9,2886.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3600,10946.0,1.0,8019.6,4874.4,14.4,7726.0,369.2,298.9,2926.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3700,10994.3,1.0,7984.95,4874.4,14.4,7726.0,363.8,298.9,3009.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3800,10790.7,0.9,8100.9,4867.0,14.5,7985.7,368.9,291.6,2689.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,3900,10809.9,1.0,8082.05,4867.0,14.5,7985.7,368.9,291.6,2727.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4000,10648.8,1.0,8158.9,4847.7,14.5,8165.1,364.1,291.6,2489.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4100,10703.6,1.0,8082.7,4847.7,14.9,8368.8,367.8,304.4,2620.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4200,10717.9,1.0,7991.05,4786.8,15.2,8540.1,365.6,277.1,2726.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4300,10821.2,1.0,7956.25,4786.8,15.4,8540.1,385.6,274.0,2864.95,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4400,10812.1,1.0,7933.9,4786.8,15.6,8540.1,385.6,273.0,2878.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4500,10686.5,1.0,7954.1,4786.8,15.8,8776.4,401.1,281.1,2732.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4600,10280.7,1.0,8041.3,4590.6,16.1,9457.1,382.9,295.8,2239.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4700,10252.1,1.0,7955.8,4590.6,16.5,9613.3,374.8,289.3,2296.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4800,10367.8,1.0,7890.65,4590.6,16.8,9613.3,370.3,289.3,2477.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,4900,10077.6,0.9,7979.15,4582.9,16.9,9872.6,348.8,302.4,2115.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5000,10072.3,1.0,8020.75,4582.9,17.1,10043.3,343.5,314.4,2051.55,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5100,10165.9,0.9,7917.75,4582.9,17.2,10043.3,354.2,300.4,2248.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5200,10231.5,1.0,7892.05,4582.9,17.2,10043.3,363.0,300.4,2339.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5300,10285.5,1.0,7870.75,4582.9,17.4,10043.3,366.9,298.4,2414.75,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5400,10278.6,1.0,7862.35,4582.9,17.8,10129.5,369.2,290.3,2416.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5500,10253.4,1.0,7856.7,4548.4,18.1,10231.3,367.4,303.8,2396.7,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5600,10276.7,1.0,7790.9,4548.4,18.1,10231.3,356.5,303.8,2485.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5700,10283.0,1.0,7774.6,4548.4,18.1,10231.3,356.5,303.8,2508.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5800,10288.5,1.0,7768.35,4548.4,18.1,10231.3,356.5,303.8,2520.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,5900,9813.5,0.8,7894.4,4548.4,18.7,11152.3,354.8,285.7,1919.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6000,9849.7,0.9,7809.6,4548.4,19.1,11152.3,353.3,285.7,2040.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6100,9808.0,1.0,7726.35,4548.2,19.4,11363.6,353.8,286.9,2081.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6200,9857.5,1.0,7677.6,4548.2,19.5,11363.6,353.8,286.9,2179.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6300,9906.8,0.9,7648.55,4548.2,19.6,11363.6,352.5,286.9,2258.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6400,9935.8,1.0,7608.5,4548.2,19.7,11363.6,350.2,286.9,2327.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6500,9935.8,1.0,7608.5,4548.2,19.7,11363.6,350.2,286.9,2327.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6600,9935.7,1.0,7607.3,4548.2,19.7,11363.6,350.2,286.9,2328.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6700,9749.3,1.0,7680.9,4548.2,19.8,11757.2,327.3,281.4,2068.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6800,9478.4,1.0,7878.9,4444.4,20.4,12552.7,332.2,254.8,1608.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,6900,9381.8,0.9,7832.6,4367.6,20.9,12835.6,338.3,265.6,1549.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7000,9509.0,1.0,7704.0,4315.5,21.1,12835.6,334.7,261.2,1805.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7100,9567.8,1.0,7643.05,4315.5,21.6,12919.3,326.5,270.9,1924.75,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7200,9608.1,0.9,7592.2,4315.5,21.8,12919.3,326.7,270.9,2015.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7300,9649.7,1.0,7584.9,4315.5,22.0,12919.3,326.0,270.9,2064.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7400,9654.0,1.0,7580.9,4315.5,22.1,12919.3,327.2,270.9,2073.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7500,9677.5,0.9,7567.6,4315.5,22.2,12919.3,327.2,270.9,2109.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7600,9677.5,0.9,7567.6,4315.5,22.2,12919.3,327.2,270.9,2109.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7700,9714.1,1.0,7553.9,4315.5,22.3,12919.3,327.2,270.9,2160.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7800,9532.6,1.0,7521.55,4315.5,22.6,13335.9,323.2,254.3,2011.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,7900,9539.4,1.0,7586.55,4294.3,23.1,13755.2,359.6,267.4,1952.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8000,9532.4,1.0,7533.05,4256.4,23.6,13958.7,362.7,261.8,1999.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8100,9469.4,1.0,7519.75,4256.4,24.2,14383.7,369.8,255.5,1949.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8200,9624.0,1.0,7457.45,4256.4,24.7,14383.7,366.5,255.5,2166.55,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8300,9645.0,1.0,7451.0,4256.4,24.8,14383.7,366.5,255.5,2194.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8400,9649.3,1.0,7388.5,4256.4,25.2,14642.2,365.7,263.0,2260.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8500,9668.6,1.0,7376.25,4256.4,25.4,14642.2,362.1,263.0,2292.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8600,9687.7,0.9,7363.2,4256.4,25.5,14642.2,362.1,263.0,2324.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8700,9606.4,1.0,7382.05,4256.4,25.6,14724.2,367.1,261.3,2224.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8800,9611.9,1.0,7365.95,4256.4,25.7,14724.2,371.2,261.3,2245.95,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,8900,9615.4,1.0,7349.25,4256.4,25.7,14724.2,371.2,261.3,2266.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9000,9430.3,1.0,7401.4,4200.5,25.9,14916.1,357.7,265.1,2028.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9100,9577.5,1.0,7349.05,4200.5,25.9,14916.1,357.7,265.1,2228.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9200,9555.1,0.9,7348.9,4200.5,26.1,15267.9,343.1,278.9,2206.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9300,9467.6,1.0,7380.4,4197.8,26.3,15496.9,337.2,277.7,2087.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9400,9565.0,0.9,7327.0,4197.8,26.7,15584.9,333.8,276.9,2238.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9500,9436.6,1.0,7337.45,4191.1,27.1,16289.1,314.6,296.2,2099.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9600,9323.0,0.9,7382.1,4191.1,27.3,16537.3,295.7,291.1,1940.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9700,9398.1,1.0,7334.85,4191.1,27.4,16537.3,295.7,291.1,2063.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9800,9362.6,1.0,7295.5,4191.1,27.5,16734.9,296.6,302.5,2067.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,9900,9416.4,0.9,7267.75,4191.1,27.6,16734.9,298.7,302.5,2148.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10000,9421.5,1.0,7256.45,4191.1,27.9,16734.9,298.7,300.2,2165.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10100,9484.8,1.0,7231.65,4191.1,28.0,16734.9,298.7,300.2,2253.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10200,9326.6,1.0,7304.2,4191.1,28.2,16930.9,312.9,280.0,2022.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10300,9162.6,1.0,7349.1,4191.1,28.5,17122.8,310.0,289.1,1813.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10400,9061.4,0.9,7294.9,4164.4,29.0,17440.2,318.5,268.8,1766.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10500,9029.6,1.0,7270.7,4129.8,29.5,17558.5,317.6,270.2,1758.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10600,8977.0,1.0,7350.15,4129.8,30.1,17895.9,322.2,280.8,1626.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10700,9182.5,1.0,7208.1,4129.8,30.7,17895.9,339.9,267.2,1974.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10800,9138.8,1.0,7235.2,4043.0,31.2,18162.0,356.4,259.5,1903.6,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,10900,9174.5,1.0,7210.5,4043.0,31.5,18162.0,356.5,259.5,1964.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11000,9210.0,1.0,7201.6,4043.0,31.9,18162.0,356.5,259.5,2008.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11100,9261.0,0.9,7181.7,4043.0,32.0,18296.7,346.1,258.9,2079.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11200,9289.2,1.0,7167.45,4043.0,32.3,18296.7,346.1,258.9,2121.75,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11300,9286.8,1.0,7163.8,4043.0,32.4,18296.7,358.7,257.0,2123.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11400,9305.5,1.0,7148.05,4043.0,32.4,18296.7,358.7,257.0,2157.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11500,9305.5,1.0,7141.4,4043.0,32.5,18296.7,358.7,257.0,2164.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11600,9310.0,1.0,7188.9,4043.0,32.6,18479.4,360.0,261.2,2121.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11700,9314.0,1.0,7176.25,4043.0,32.7,18479.4,360.0,261.2,2137.75,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11800,9345.4,1.0,7157.2,4043.0,32.9,18857.3,369.4,252.4,2188.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,11900,9175.1,1.0,7275.9,4043.0,33.2,19501.4,341.9,260.7,1899.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12000,9282.5,1.0,7176.65,4043.0,33.3,19501.4,351.6,260.7,2105.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12100,9135.3,1.0,7257.15,4043.0,33.6,19915.3,338.5,272.7,1878.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12200,9182.0,1.0,7226.2,4043.0,33.7,19915.3,330.4,272.7,1955.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12300,9146.7,1.0,7204.3,4043.0,34.1,20159.8,332.7,266.9,1942.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12400,9172.1,1.0,7190.7,4043.0,34.1,20159.8,332.1,266.9,1981.4,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12500,9185.5,0.9,7203.4,4043.0,34.4,20607.1,320.2,268.0,1982.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12600,9201.7,1.0,7183.4,4043.0,34.6,20607.1,320.2,268.0,2018.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12700,9102.2,1.0,7250.0,4043.0,34.8,20861.9,328.8,273.0,1852.2,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12800,9257.8,0.9,7183.85,4043.0,35.2,20861.9,324.6,270.6,2073.95,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,12900,9091.3,1.0,7202.7,4043.0,35.4,21049.8,309.1,282.5,1888.6,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13000,9117.5,1.0,7184.15,4043.0,35.5,21049.8,309.1,282.5,1933.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13100,9082.9,1.0,7179.9,4043.0,36.2,21323.7,312.0,278.5,1903.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13200,9083.2,1.0,7204.95,4043.0,36.5,21445.6,326.7,276.3,1878.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13300,8891.0,1.0,7281.95,4043.0,36.6,21962.3,299.7,317.5,1639.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13400,8878.1,1.0,7225.65,4043.0,36.9,21962.3,303.1,314.4,1652.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1000.0,DSA_ASY,0.7,13500,8905.4,1.0,7180.75,4043.0,37.3,22193.6,294.2,306.3,1724.65,1.0,1.0
