run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99980,6240.0,1.0,6240.0,0.0,213.0,124199.0,80.0,80.0,0.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,98182,6729.0,1.0,6729.0,6729.0,122.0,137298.0,321.0,321.0,0.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99817,7279.0,1.0,7279.0,0.0,269.0,147056.0,257.0,257.0,0.0,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99996,6561.0,1.0,6561.0,6561.0,202.0,146016.0,291.0,291.0,0.0,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99999,9901.0,1.0,6469.5,0.0,288.0,165030.0,655.0,343.0,3431.5,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99998,6641.0,1.0,6641.0,6641.0,268.0,157325.0,203.0,203.0,0.0,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99996,7239.0,1.0,6874.0,7050.0,271.0,146618.0,352.0,273.0,365.0,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99991,9705.0,1.0,6530.5,7527.0,232.0,129977.0,658.0,384.0,3174.5,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99998,7207.0,1.0,5777.5,0.0,306.0,151816.0,278.0,297.0,1429.5,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99999,9184.0,1.0,7602.5,0.0,186.0,171283.0,262.0,239.0,1581.5,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99975,6589.0,1.0,6589.0,0.0,191.0,119366.0,121.0,121.0,0.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99999,7093.0,1.0,6730.0,6858.0,112.0,134664.0,218.0,229.0,363.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99978,10529.0,1.0,7431.5,0.0,311.0,166567.0,375.0,294.0,3097.5,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2000.0,DSA_ASY,0.7,99984,7922.0,1.0,7208.5,0.0,288.0,154110.0,443.0,311.0,713.5,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99171,6112.0,1.0,6112.0,6112.0,275.0,144712.0,260.0,260.0,0.0,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99807,6676.0,1.0,6676.0,6676.0,215.0,135820.0,176.0,176.0,0.0,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99860,6425.0,1.0,6425.0,6415.0,284.0,146929.0,231.0,231.0,0.0,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99670,5983.0,1.0,5983.0,5983.0,271.0,135822.0,344.0,344.0,0.0,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99988,5393.0,1.0,5393.0,5393.0,314.0,143823.0,340.0,340.0,0.0,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99021,7269.0,1.0,7269.0,7269.0,201.0,148931.0,304.0,304.0,0.0,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99565,6617.0,1.0,6617.0,0.0,192.0,126029.0,80.0,80.0,0.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99754,6895.0,1.0,6895.0,6895.0,152.0,138438.0,191.0,191.0,0.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99898,7361.0,1.0,7361.0,0.0,279.0,161032.0,133.0,133.0,0.0,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,99706,6549.0,1.0,6549.0,6549.0,231.0,147086.0,244.0,244.0,0.0,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99902,6597.0,1.0,6184.5,0.0,250.0,159010.0,403.0,321.0,412.5,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99236,7205.0,1.0,6684.5,6796.0,266.0,153344.0,117.0,125.0,520.5,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99998,7358.0,1.0,6884.5,6983.0,253.0,141171.0,176.0,176.0,473.5,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99980,6506.0,1.0,6270.0,6193.0,258.0,136270.0,370.0,370.0,236.0,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99997,5398.0,1.0,5398.0,0.0,308.0,151796.0,258.0,258.0,0.0,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99997,6966.0,1.0,6966.0,0.0,180.0,157451.0,263.0,263.0,0.0,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99924,6443.0,1.0,6443.0,0.0,215.0,124513.0,181.0,181.0,0.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99947,8031.0,1.0,6634.0,7247.0,125.0,137681.0,417.0,264.0,1397.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99647,8972.0,1.0,7683.5,0.0,298.0,156847.0,282.0,209.0,1288.5,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,1500.0,DSA_ASY,0.7,99999,6624.0,1.0,6624.0,0.0,233.0,152154.0,182.0,182.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99940,6763.0,1.0,6763.0,6763.0,632.0,304182.0,248.0,248.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99848,6918.0,1.0,6918.0,6918.0,572.0,279805.0,108.0,108.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99897,6924.0,1.0,6924.0,6924.0,517.0,252865.0,222.0,222.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99973,5797.0,1.0,5797.0,5797.0,622.0,281184.0,243.0,243.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99909,5778.0,1.0,5778.0,5778.0,691.0,301139.0,287.0,287.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99858,7342.0,1.0,7342.0,7342.0,656.0,338927.0,210.0,210.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99829,6985.0,1.0,6985.0,6985.0,539.0,254650.0,139.0,139.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99914,7027.0,1.0,7027.0,7027.0,556.0,284446.0,321.0,321.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99990,7849.0,1.0,7849.0,7804.0,531.0,282738.0,256.0,301.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99943,6721.0,1.0,6721.0,6721.0,585.0,285710.0,339.0,339.0,0.0,1.0,1.0
