DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,5,3970.0,1.0,3610.0,0.0,0.0,1142.0,106.0,164.0,360.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,6,3830.0,1.0,3660.0,0.0,0.0,1515.0,167.0,106.0,170.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,7,3897.0,0.0,3441.0,0.0,0.0,1866.0,209.0,159.0,456.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,8,3718.0,1.0,3367.0,0.0,0.0,1997.0,186.0,164.0,351.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,9,3741.0,0.0,3251.0,0.0,0.0,2311.0,231.0,164.0,490.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,10,3773.0,0.0,3313.5,0.0,0.0,2492.0,183.0,114.0,459.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,11,3661.0,1.0,3445.0,0.0,0.0,2809.0,154.0,183.0,216.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,12,3632.0,1.0,3266.5,0.0,0.0,3046.0,185.0,154.0,365.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,13,3395.0,1.0,3401.5,0.0,0.0,3408.0,139.0,185.0,6.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,14,3271.0,1.0,3333.0,0.0,0.0,3666.0,139.0,139.0,62.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,15,3093.0,1.0,3164.0,0.0,0.0,4022.0,168.0,185.0,71.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,16,3093.0,1.0,3169.0,0.0,0.0,4022.0,168.0,185.0,76.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,17,3164.0,0.0,3067.0,0.0,0.0,4146.0,168.0,168.0,97.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,18,3089.0,0.0,3049.0,0.0,0.0,4398.0,168.0,168.0,40.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,19,3050.0,1.0,3069.5,0.0,0.0,4657.0,168.0,168.0,19.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,20,3048.0,1.0,3049.0,0.0,0.0,4983.0,127.0,168.0,1.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,21,3039.0,1.0,3043.5,0.0,0.0,5219.0,127.0,127.0,4.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,22,3039.0,1.0,3039.0,0.0,0.0,5484.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,23,3039.0,1.0,3039.0,0.0,0.0,5829.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,24,3039.0,1.0,3039.0,0.0,0.0,5980.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,25,3039.0,1.0,3039.0,0.0,0.0,6376.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,26,3039.0,1.0,3039.0,0.0,0.0,6529.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,27,3039.0,1.0,3039.0,0.0,0.0,6824.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,28,3039.0,1.0,3039.0,0.0,0.0,7119.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,29,3039.0,1.0,3039.0,0.0,0.0,7447.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,30,3039.0,1.0,3039.0,0.0,0.0,7601.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,31,3039.0,1.0,3039.0,0.0,0.0,8005.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,32,3039.0,1.0,3039.0,0.0,0.0,8189.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,33,3039.0,1.0,3039.0,0.0,0.0,8619.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,34,3039.0,1.0,3039.0,0.0,0.0,8619.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,35,3039.0,1.0,3039.0,0.0,0.0,9076.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,36,3039.0,1.0,3039.0,0.0,0.0,8902.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,37,3039.0,1.0,3039.0,0.0,0.0,9380.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,38,3039.0,1.0,3039.0,0.0,0.0,9450.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,39,3039.0,1.0,3039.0,0.0,0.0,9796.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,40,3039.0,1.0,3039.0,0.0,0.0,10127.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,41,3039.0,1.0,3039.0,0.0,0.0,10367.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,42,3039.0,1.0,3039.0,0.0,0.0,10710.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,43,3039.0,1.0,3039.0,0.0,0.0,10790.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,44,3039.0,1.0,3039.0,0.0,0.0,11215.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,45,3039.0,1.0,3039.0,0.0,0.0,11493.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,46,3039.0,1.0,3039.0,0.0,0.0,11668.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,47,3039.0,1.0,3039.0,0.0,0.0,11963.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,48,3039.0,1.0,3039.0,0.0,0.0,12207.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,49,3039.0,1.0,3039.0,0.0,0.0,12384.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,1,6731.0,0.0,0.0,0.0,0.0,159.0,214.0,0.0,6731.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,2,4637.0,1.0,4504.0,0.0,0.0,797.0,193.0,122.0,133.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,3,4829.0,1.0,4616.5,0.0,0.0,709.0,193.0,122.0,212.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,4,4052.0,1.0,4002.0,0.0,0.0,878.0,164.0,183.0,50.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,5,3970.0,1.0,3610.0,0.0,0.0,1190.0,106.0,164.0,360.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,6,3830.0,1.0,3660.0,0.0,0.0,1409.0,167.0,106.0,170.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,7,3897.0,0.0,3441.0,0.0,0.0,1802.0,209.0,159.0,456.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,8,3718.0,1.0,3367.0,0.0,0.0,2106.0,186.0,164.0,351.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,9,3741.0,0.0,3251.0,0.0,0.0,2391.0,231.0,164.0,490.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,10,3773.0,0.0,3313.5,0.0,0.0,2533.0,183.0,114.0,459.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,11,3661.0,0.0,3445.0,0.0,0.0,2930.0,154.0,183.0,216.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,12,3632.0,1.0,3266.5,0.0,0.0,3054.0,185.0,154.0,365.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,13,3395.0,1.0,3401.5,0.0,0.0,3484.0,139.0,185.0,6.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,14,3223.0,1.0,3259.0,0.0,0.0,3542.0,139.0,139.0,36.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,15,3164.0,1.0,3067.0,0.0,0.0,4288.0,168.0,168.0,97.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,16,3164.0,0.0,3067.0,0.0,0.0,4122.0,168.0,168.0,97.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,17,3089.0,1.0,3049.0,0.0,0.0,4453.0,168.0,168.0,40.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,18,3050.0,1.0,3069.5,0.0,0.0,4698.0,168.0,168.0,19.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,19,3039.0,1.0,3043.5,0.0,0.0,5238.0,127.0,127.0,4.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,20,3039.0,1.0,3039.0,0.0,0.0,5366.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,21,3039.0,1.0,3039.0,0.0,0.0,5366.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,22,3039.0,1.0,3039.0,0.0,0.0,5583.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,23,3039.0,1.0,3039.0,0.0,0.0,5890.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,24,3039.0,1.0,3039.0,0.0,0.0,6080.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,25,3039.0,1.0,3039.0,0.0,0.0,6204.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,26,3039.0,1.0,3039.0,0.0,0.0,6440.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,27,3039.0,1.0,3039.0,0.0,0.0,6701.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,28,3039.0,1.0,3039.0,0.0,0.0,7213.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,29,3039.0,1.0,3039.0,0.0,0.0,7056.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,30,3039.0,1.0,3039.0,0.0,0.0,7405.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,31,3039.0,1.0,3039.0,0.0,0.0,7643.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,32,3039.0,1.0,3039.0,0.0,0.0,7922.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,33,3039.0,1.0,3039.0,0.0,0.0,8200.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,34,3039.0,1.0,3039.0,0.0,0.0,8376.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,35,3039.0,1.0,3039.0,0.0,0.0,8969.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,36,3039.0,1.0,3039.0,0.0,0.0,9120.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,37,3039.0,1.0,3039.0,0.0,0.0,9120.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,38,3039.0,1.0,3039.0,0.0,0.0,9380.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,39,3039.0,1.0,3039.0,0.0,0.0,9425.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,40,3039.0,1.0,3039.0,0.0,0.0,9845.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,41,3039.0,1.0,3039.0,0.0,0.0,10184.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,42,3039.0,1.0,3039.0,0.0,0.0,10254.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,43,3039.0,1.0,3039.0,0.0,0.0,10687.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,44,3039.0,1.0,3039.0,0.0,0.0,10967.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,45,3039.0,1.0,3039.0,0.0,0.0,11089.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,46,3039.0,1.0,3039.0,0.0,0.0,11309.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,47,3039.0,1.0,3039.0,0.0,0.0,11634.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,48,3039.0,1.0,3039.0,0.0,0.0,12041.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,49,3039.0,1.0,3039.0,0.0,0.0,12193.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,1,6731.0,0.0,0.0,0.0,0.0,268.0,214.0,0.0,6731.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,2,4637.0,0.0,4504.0,0.0,0.0,794.0,193.0,122.0,133.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,3,4627.0,1.0,4530.0,0.0,0.0,756.0,183.0,174.0,97.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,4,4052.0,1.0,4002.0,0.0,0.0,1030.0,164.0,183.0,50.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,5,3883.0,1.0,3635.5,0.0,0.0,1302.0,106.0,164.0,247.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,6,3794.0,1.0,3652.5,0.0,0.0,1686.0,167.0,106.0,141.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,7,3897.0,1.0,3437.5,0.0,0.0,1881.0,209.0,159.0,459.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,8,3718.0,1.0,3367.0,0.0,0.0,2144.0,186.0,164.0,351.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,9,3718.0,1.0,3367.0,0.0,0.0,2140.0,186.0,164.0,351.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,10,3741.0,0.0,3251.0,0.0,0.0,2321.0,231.0,164.0,490.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,11,3773.0,0.0,3313.5,0.0,0.0,2653.0,183.0,114.0,459.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,12,3661.0,1.0,3445.0,0.0,0.0,2853.0,154.0,183.0,216.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,13,3632.0,0.0,3266.5,0.0,0.0,3193.0,185.0,154.0,365.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,14,3395.0,1.0,3401.5,0.0,0.0,3318.0,139.0,185.0,6.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,15,3223.0,1.0,3259.0,0.0,0.0,3571.0,139.0,139.0,36.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,16,3093.0,1.0,3158.0,0.0,0.0,3930.0,168.0,139.0,65.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,17,3164.0,0.0,3067.0,0.0,0.0,4090.0,168.0,168.0,97.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,18,3089.0,1.0,3049.0,0.0,0.0,4340.0,168.0,168.0,40.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,19,3050.0,1.0,3069.5,0.0,0.0,4634.0,168.0,168.0,19.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,20,3048.0,1.0,3049.0,0.0,0.0,5088.0,127.0,168.0,1.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,21,3039.0,1.0,3043.5,0.0,0.0,5187.0,127.0,127.0,4.5
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,22,3039.0,1.0,3039.0,0.0,0.0,5496.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,23,3039.0,1.0,3039.0,0.0,0.0,5706.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,24,3039.0,1.0,3039.0,0.0,0.0,6008.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,25,3039.0,1.0,3039.0,0.0,0.0,6206.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,26,3039.0,1.0,3039.0,0.0,0.0,6560.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,27,3039.0,1.0,3039.0,0.0,0.0,6968.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,28,3039.0,1.0,3039.0,0.0,0.0,7162.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,29,3039.0,1.0,3039.0,0.0,0.0,7379.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,30,3039.0,1.0,3039.0,0.0,0.0,7696.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,31,3039.0,1.0,3039.0,0.0,0.0,8285.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,32,3039.0,1.0,3039.0,0.0,0.0,8151.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,33,3039.0,1.0,3039.0,0.0,0.0,8395.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,34,3039.0,1.0,3039.0,0.0,0.0,8753.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,35,3039.0,1.0,3039.0,0.0,0.0,9108.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,36,3039.0,1.0,3039.0,0.0,0.0,9247.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,37,3039.0,1.0,3039.0,0.0,0.0,9468.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,38,3039.0,1.0,3039.0,0.0,0.0,9836.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,39,3039.0,1.0,3039.0,0.0,0.0,10032.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,40,3039.0,1.0,3039.0,0.0,0.0,10237.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,41,3039.0,1.0,3039.0,0.0,0.0,10522.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,42,3039.0,1.0,3039.0,0.0,0.0,10877.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,43,3039.0,1.0,3039.0,0.0,0.0,11519.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,44,3039.0,1.0,3039.0,0.0,0.0,11496.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,45,3039.0,1.0,3039.0,0.0,0.0,11636.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,46,3039.0,1.0,3039.0,0.0,0.0,11909.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,47,3039.0,1.0,3039.0,0.0,0.0,12172.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,48,3039.0,1.0,3039.0,0.0,0.0,12517.0,127.0,127.0,0.0
Sparse Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,49,3039.0,1.0,3039.0,0.0,0.0,12706.0,127.0,127.0,0.0
