run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
36,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4440,11539.0,1.0,8252.5,9881.0,25.0,12052.0,256.0,174.0,3286.5,1.0,1.0
37,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4806,10454.0,1.0,7533.5,8607.0,20.0,9595.0,623.0,326.0,2920.5,1.0,1.0
38,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4979,7521.0,1.0,7556.0,0.0,12.0,10717.0,556.0,515.0,35.0,1.0,1.0
39,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4996,11339.0,1.0,8633.0,9792.0,22.0,10901.0,489.0,265.0,2706.0,1.0,1.0
40,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4052,10563.0,1.0,7565.5,9009.0,21.0,7496.0,248.0,374.0,2997.5,1.0,1.0
41,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4482,9529.0,1.0,7641.5,0.0,17.0,9540.0,228.0,228.0,1887.5,1.0,1.0
42,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4988,9722.0,1.0,7899.0,0.0,23.0,7966.0,659.0,336.0,1823.0,1.0,1.0
43,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4993,7960.0,1.0,7452.0,7960.0,16.0,8907.0,228.0,146.0,508.0,1.0,1.0
44,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4902,7197.0,1.0,6604.0,6418.0,12.0,8404.0,224.0,290.0,593.0,1.0,1.0
45,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4995,9441.0,1.0,7087.0,8210.0,40.0,9801.0,290.0,190.0,2354.0,1.0,1.0
46,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4869,10675.0,1.0,7666.5,0.0,25.0,11252.0,505.0,356.0,3008.5,1.0,1.0
47,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4999,7262.0,1.0,7365.0,7262.0,19.0,8921.0,388.0,413.0,103.0,1.0,1.0
48,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4609,11019.0,1.0,8164.0,0.0,15.0,11649.0,482.0,325.0,2855.0,1.0,1.0
49,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3513,12055.0,1.0,8969.0,10761.0,22.0,7258.0,503.0,289.0,3086.0,1.0,1.0
50,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,2663,10082.0,1.0,8862.0,9842.0,18.0,7742.0,437.0,274.0,1220.0,1.0,1.0
51,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4376,9150.0,1.0,7671.5,8390.0,21.0,8489.0,198.0,125.0,1478.5,1.0,1.0
52,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4948,8250.0,1.0,7303.0,7636.0,13.0,8170.0,387.0,322.0,947.0,1.0,1.0
53,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4994,9747.0,1.0,8670.0,9232.0,31.0,10812.0,258.0,163.0,1077.0,1.0,1.0
54,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4995,9904.0,1.0,7805.0,0.0,21.0,11513.0,308.0,207.0,2099.0,1.0,1.0
55,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4983,11084.0,1.0,8470.5,9512.0,31.0,11361.0,901.0,531.0,2613.5,1.0,1.0
56,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4562,9914.0,1.0,7223.5,8745.0,16.0,9353.0,485.0,362.0,2690.5,1.0,1.0
57,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4812,7956.0,1.0,6827.5,7273.0,19.0,9921.0,353.0,257.0,1128.5,1.0,1.0
58,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4823,8657.0,1.0,6998.5,7862.0,22.0,9758.0,68.0,215.0,1658.5,1.0,1.0
59,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4985,9898.0,1.0,8069.5,8787.0,24.0,10731.0,293.0,159.0,1828.5,1.0,1.0
60,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4999,9717.0,1.0,7772.5,0.0,27.0,10440.0,259.0,139.0,1944.5,1.0,1.0
61,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4351,10359.0,1.0,7694.5,9476.0,19.0,10021.0,339.0,230.0,2664.5,1.0,1.0
62,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4872,10882.0,1.0,8458.5,9690.0,17.0,10299.0,531.0,461.0,2423.5,1.0,1.0
63,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4785,10138.0,1.0,8991.0,9775.0,23.0,10278.0,567.0,378.0,1147.0,1.0,1.0
64,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4995,10146.0,1.0,7640.5,9179.0,34.0,12068.0,314.0,175.0,2505.5,1.0,1.0
65,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4991,8597.0,1.0,8221.5,0.0,21.0,10301.0,525.0,373.0,375.5,1.0,1.0
66,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3798,9876.0,1.0,8469.5,0.0,21.0,8294.0,267.0,275.0,1406.5,1.0,1.0
67,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4997,9295.0,0.0,7560.0,8250.0,19.0,10544.0,434.0,409.0,1735.0,1.0,1.0
68,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4968,8494.0,1.0,7644.5,0.0,14.0,10829.0,214.0,550.0,849.5,1.0,1.0
69,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4768,10656.0,1.0,7135.0,0.0,24.0,8650.0,514.0,411.0,3521.0,1.0,1.0
70,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4825,9763.0,1.0,7576.5,8307.0,17.0,8865.0,317.0,290.0,2186.5,1.0,1.0
71,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3684,10773.0,1.0,7512.5,9610.0,16.0,6384.0,681.0,516.0,3260.5,1.0,1.0
72,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4990,10127.0,1.0,8067.0,9163.0,13.0,9088.0,476.0,380.0,2060.0,1.0,1.0
73,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4998,6926.0,1.0,6688.0,6724.0,19.0,9438.0,148.0,346.0,238.0,1.0,1.0
74,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4522,7732.0,1.0,6615.5,6997.0,24.0,7721.0,150.0,327.0,1116.5,1.0,1.0
75,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4485,10266.0,1.0,7274.5,8576.0,29.0,9011.0,388.0,332.0,2991.5,1.0,1.0
76,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4998,9559.0,1.0,6941.0,8100.0,17.0,9056.0,156.0,87.0,2618.0,1.0,1.0
77,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4700,11966.0,1.0,8368.5,0.0,12.0,12034.0,472.0,387.0,3597.5,1.0,1.0
78,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4994,10381.0,1.0,8499.5,9289.0,13.0,8724.0,319.0,325.0,1881.5,1.0,1.0
79,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4764,10038.0,1.0,8339.5,0.0,24.0,10837.0,395.0,357.0,1698.5,1.0,1.0
80,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4142,10614.0,1.0,7503.5,8615.0,21.0,8110.0,710.0,419.0,3110.5,1.0,1.0
81,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3728,11596.0,1.0,9316.5,10156.0,17.0,9984.0,309.0,214.0,2279.5,1.0,1.0
82,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4989,8523.0,1.0,8082.5,0.0,22.0,9966.0,604.0,390.0,440.5,1.0,1.0
83,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3169,10825.0,1.0,8830.5,0.0,10.0,8075.0,481.0,442.0,1994.5,1.0,1.0
84,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4999,8315.0,1.0,7149.5,0.0,16.0,8644.0,410.0,384.0,1165.5,1.0,1.0
85,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4610,9769.0,1.0,8279.5,9194.0,18.0,9291.0,427.0,282.0,1489.5,1.0,1.0
86,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4944,9025.0,1.0,6661.5,8042.0,25.0,9850.0,381.0,185.0,2363.5,1.0,1.0
87,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4898,8420.0,1.0,6471.5,7846.0,21.0,7774.0,247.0,346.0,1948.5,1.0,1.0
88,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4943,9758.0,1.0,7595.5,8927.0,13.0,10147.0,478.0,447.0,2162.5,1.0,1.0
89,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4999,8140.0,1.0,7412.5,7985.0,35.0,10678.0,376.0,367.0,727.5,1.0,1.0
90,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4996,9407.0,1.0,7199.0,8108.0,16.0,7489.0,371.0,601.0,2208.0,1.0,1.0
91,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4997,8331.0,1.0,7944.0,7867.0,17.0,9795.0,325.0,282.0,387.0,1.0,1.0
92,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4572,9441.0,1.0,8053.5,8266.0,20.0,8617.0,382.0,371.0,1387.5,1.0,1.0
93,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4587,10982.0,1.0,8672.5,9471.0,11.0,10497.0,224.0,213.0,2309.5,1.0,1.0
94,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4946,9942.0,1.0,7637.5,0.0,27.0,10511.0,541.0,354.0,2304.5,1.0,1.0
95,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4986,9536.0,1.0,8046.0,9106.0,19.0,8818.0,451.0,385.0,1490.0,1.0,1.0
96,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4564,9158.0,1.0,7818.0,8424.0,16.0,10273.0,210.0,390.0,1340.0,1.0,1.0
97,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4976,9170.0,1.0,6891.5,8035.0,21.0,9196.0,171.0,139.0,2278.5,1.0,1.0
98,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,3154,10927.0,1.0,8938.5,9638.0,18.0,7894.0,402.0,334.0,1988.5,1.0,1.0
99,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,4707,10049.0,1.0,7534.5,8658.0,19.0,8147.0,190.0,183.0,2514.5,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4355,7917.0,1.0,6963.0,7225.0,21.0,9763.0,560.0,368.0,954.0,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4485,7953.0,1.0,7948.0,7602.0,20.0,10054.0,255.0,192.0,5.0,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4763,7449.0,1.0,7275.0,7229.0,20.0,10884.0,299.0,299.0,174.0,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4797,7045.0,0.0,7137.5,6999.0,19.0,9756.0,366.0,391.0,92.5,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4995,6734.0,1.0,6444.0,6514.0,22.0,10173.0,495.0,428.0,290.0,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4996,7609.0,1.0,7619.0,7609.0,19.0,12461.0,265.0,282.0,10.0,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4659,6584.0,1.0,6623.0,6584.0,17.0,9914.0,47.0,47.0,39.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4957,6913.0,1.0,6964.0,6913.0,13.0,11509.0,213.0,155.0,51.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4628,9542.0,1.0,8648.0,9223.0,23.0,10726.0,132.0,194.0,894.0,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4883,7420.0,1.0,7089.5,7172.0,22.0,11253.0,287.0,295.0,330.5,1.0,1.0
10,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4987,7041.0,1.0,7089.5,7041.0,25.0,12230.0,295.0,295.0,48.5,1.0,1.0
11,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4996,7116.0,1.0,6961.5,7015.0,22.0,10197.0,274.0,259.0,154.5,1.0,1.0
12,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4604,8170.0,1.0,7324.5,7624.0,17.0,9284.0,255.0,363.0,845.5,1.0,1.0
13,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4805,7750.0,1.0,7359.5,7475.0,22.0,10506.0,421.0,421.0,390.5,1.0,1.0
14,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4581,8571.0,1.0,7376.5,8166.0,18.0,11193.0,232.0,243.0,1194.5,1.0,1.0
15,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4773,7506.0,1.0,7178.0,7274.0,20.0,11022.0,324.0,315.0,328.0,1.0,1.0
16,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4878,6511.0,1.0,6365.0,6421.0,28.0,10204.0,73.0,73.0,146.0,1.0,1.0
17,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4635,7160.0,1.0,7241.5,7153.0,33.0,11679.0,199.0,199.0,81.5,1.0,1.0
18,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4548,8077.0,1.0,7892.0,7871.0,26.0,12516.0,267.0,351.0,185.0,1.0,1.0
19,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4969,8465.0,1.0,7398.0,7984.0,24.0,11377.0,290.0,287.0,1067.0,1.0,1.0
20,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4970,8160.0,0.0,6918.5,7565.0,21.0,10247.0,525.0,394.0,1241.5,1.0,1.0
21,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4997,7082.0,1.0,6857.5,6977.0,22.0,11476.0,280.0,303.0,224.5,1.0,1.0
22,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4899,7293.0,1.0,7310.5,7293.0,21.0,12100.0,272.0,272.0,17.5,1.0,1.0
23,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4774,8202.0,1.0,7439.5,7647.0,24.0,10627.0,241.0,235.0,762.5,1.0,1.0
24,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4853,8020.0,1.0,7155.5,7335.0,21.0,10494.0,357.0,422.0,864.5,1.0,1.0
25,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4442,9779.0,1.0,8152.5,8679.0,26.0,10512.0,381.0,331.0,1626.5,1.0,1.0
26,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4875,8092.0,1.0,7987.0,8092.0,25.0,10958.0,163.0,143.0,105.0,1.0,1.0
27,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4959,8260.0,1.0,7943.0,7956.0,29.0,12127.0,517.0,497.0,317.0,1.0,1.0
28,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4778,6904.0,1.0,6916.0,6904.0,19.0,11367.0,329.0,329.0,12.0,1.0,1.0
29,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4915,8284.0,0.0,7613.0,7802.0,24.0,10603.0,241.0,224.0,671.0,1.0,1.0
30,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4184,7885.0,1.0,7361.0,7572.0,11.0,9179.0,317.0,334.0,524.0,1.0,1.0
31,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4891,8294.0,0.0,7917.0,7948.0,28.0,11382.0,407.0,369.0,377.0,1.0,1.0
32,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4379,8525.0,1.0,7701.0,8058.0,21.0,9934.0,478.0,416.0,824.0,1.0,1.0
33,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,6848.0,1.0,6755.5,6658.0,20.0,10126.0,368.0,368.0,92.5,1.0,1.0
34,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4994,7196.0,1.0,7216.0,7196.0,13.0,11701.0,240.0,240.0,20.0,1.0,1.0
35,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4848,6914.0,0.0,6204.0,6236.0,43.0,10370.0,369.0,337.0,710.0,1.0,1.0
36,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4726,8955.0,1.0,8616.5,8955.0,20.0,12109.0,134.0,152.0,338.5,1.0,1.0
37,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4733,8328.0,0.0,7234.0,7518.0,17.0,11052.0,358.0,352.0,1094.0,1.0,1.0
38,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4542,7734.0,1.0,7331.5,7508.0,15.0,10344.0,583.0,586.0,402.5,1.0,1.0
39,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4912,7917.0,1.0,7904.5,7917.0,20.0,11107.0,358.0,368.0,12.5,1.0,1.0
40,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4949,8400.0,1.0,7353.0,7587.0,24.0,10178.0,179.0,212.0,1047.0,1.0,1.0
41,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4836,7447.0,1.0,7076.0,7256.0,23.0,12100.0,218.0,218.0,371.0,1.0,1.0
42,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4785,7753.0,1.0,7416.5,7554.0,27.0,9071.0,372.0,398.0,336.5,1.0,1.0
43,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4942,8216.0,1.0,6665.0,7388.0,16.0,9215.0,257.0,246.0,1551.0,1.0,1.0
44,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4939,6823.0,1.0,6140.0,6478.0,18.0,9853.0,211.0,249.0,683.0,1.0,1.0
45,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4271,9122.0,1.0,6988.5,8008.0,35.0,8625.0,204.0,154.0,2133.5,1.0,1.0
46,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4983,7255.0,1.0,7366.0,7255.0,24.0,12110.0,435.0,544.0,111.0,1.0,1.0
47,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4993,6859.0,1.0,6684.0,6649.0,30.0,11058.0,266.0,278.0,175.0,1.0,1.0
48,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4993,8291.0,1.0,7843.0,7953.0,22.0,13301.0,372.0,445.0,448.0,1.0,1.0
49,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4982,9569.0,1.0,9151.0,9569.0,19.0,11078.0,256.0,311.0,418.0,1.0,1.0
50,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4928,7901.0,0.0,7718.0,7773.0,22.0,12972.0,292.0,345.0,183.0,1.0,1.0
51,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4886,8803.0,1.0,7346.0,8320.0,25.0,10014.0,128.0,148.0,1457.0,1.0,1.0
52,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4608,6385.0,1.0,6345.5,6310.0,18.0,10728.0,269.0,273.0,39.5,1.0,1.0
53,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4997,8064.0,1.0,7920.0,8050.0,27.0,11491.0,172.0,172.0,144.0,1.0,1.0
54,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4996,8086.0,1.0,7732.0,8086.0,19.0,11670.0,290.0,240.0,354.0,1.0,1.0
55,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4413,9279.0,1.0,8267.0,8777.0,29.0,11065.0,673.0,449.0,1012.0,1.0,1.0
56,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4841,7767.0,1.0,7469.0,7718.0,18.0,10134.0,268.0,299.0,298.0,1.0,1.0
57,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4878,7380.0,1.0,6757.0,6744.0,20.0,11508.0,261.0,295.0,623.0,1.0,1.0
58,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4884,8639.0,1.0,7202.0,7598.0,21.0,10073.0,151.0,151.0,1437.0,1.0,1.0
59,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,8213.0,1.0,7796.0,7896.0,24.0,11324.0,160.0,160.0,417.0,1.0,1.0
60,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4982,8046.0,1.0,7468.5,7777.0,21.0,10534.0,476.0,269.0,577.5,1.0,1.0
61,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4976,8140.0,0.0,7158.0,7422.0,27.0,12337.0,313.0,219.0,982.0,1.0,1.0
62,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4789,8342.0,1.0,7991.5,8015.0,21.0,11661.0,522.0,392.0,350.5,1.0,1.0
63,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4948,8940.0,1.0,8088.0,8516.0,32.0,11971.0,337.0,297.0,852.0,1.0,1.0
64,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4954,8628.0,1.0,8386.5,8444.0,29.0,11187.0,224.0,250.0,241.5,1.0,1.0
65,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,8743.0,1.0,8158.0,8743.0,20.0,10001.0,478.0,450.0,585.0,1.0,1.0
66,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,8417.0,1.0,8061.0,8063.0,22.0,10844.0,263.0,271.0,356.0,1.0,1.0
67,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4857,8227.0,1.0,7372.0,8054.0,23.0,11499.0,259.0,329.0,855.0,1.0,1.0
68,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4955,7369.0,1.0,6873.0,6969.0,21.0,11766.0,268.0,298.0,496.0,1.0,1.0
69,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4479,6606.0,1.0,6657.0,6530.0,30.0,10872.0,292.0,292.0,51.0,1.0,1.0
70,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4984,7675.0,1.0,7168.5,7373.0,13.0,9558.0,108.0,157.0,506.5,1.0,1.0
71,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4998,8295.0,1.0,7761.5,7978.0,16.0,9330.0,537.0,469.0,533.5,1.0,1.0
72,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,4803,7045.0,1.0,7177.0,7045.0,16.0,10435.0,371.0,371.0,132.0,1.0,1.0
