DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,31,1185.0,1.0,1185.0,0.0,0.0,2656.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,32,1185.0,1.0,1185.0,0.0,0.0,2719.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,33,1185.0,1.0,1185.0,0.0,0.0,2783.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,34,1185.0,1.0,1185.0,0.0,0.0,2886.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,35,1185.0,1.0,1185.0,0.0,0.0,2971.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,36,1185.0,1.0,1185.0,0.0,0.0,3042.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,37,1185.0,1.0,1185.0,0.0,0.0,3160.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,38,1185.0,1.0,1185.0,0.0,0.0,3214.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,39,1185.0,1.0,1185.0,0.0,0.0,3358.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,40,1185.0,1.0,1185.0,0.0,0.0,3410.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,41,1185.0,1.0,1185.0,0.0,0.0,3540.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,42,1185.0,1.0,1185.0,0.0,0.0,3601.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,43,1185.0,1.0,1185.0,0.0,0.0,3693.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,44,1185.0,1.0,1185.0,0.0,0.0,3781.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,45,1185.0,1.0,1185.0,0.0,0.0,3862.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,46,1185.0,1.0,1185.0,0.0,0.0,3943.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,47,1185.0,1.0,1185.0,0.0,0.0,4033.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,48,1185.0,1.0,1185.0,0.0,0.0,4132.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_ASY,0.7,49,1185.0,1.0,1185.0,0.0,0.0,4195.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,1,2059.0,0.0,0.0,0.0,0.0,90.0,391.0,0.0,2059.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,155.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,3,1495.0,1.0,1557.0,0.0,0.0,270.0,347.0,309.0,62.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,4,1444.0,1.0,1423.5,0.0,0.0,343.0,403.0,295.0,20.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,442.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,496.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,7,1369.0,1.0,1377.0,0.0,0.0,549.0,338.0,338.0,8.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,8,1324.0,1.0,1368.0,0.0,0.0,702.0,337.0,338.0,44.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,9,1431.0,0.0,1319.0,0.0,0.0,775.0,336.0,338.0,112.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,10,1431.0,1.0,1345.0,0.0,0.0,865.0,336.0,324.0,86.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,11,1395.0,1.0,1277.0,0.0,0.0,937.0,355.0,243.0,118.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,12,1435.0,0.0,1227.0,0.0,0.0,1026.0,403.0,243.0,208.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,13,1280.0,1.0,1292.5,0.0,0.0,1099.0,303.0,355.0,12.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,14,1280.0,1.0,1293.0,0.0,0.0,1171.0,303.0,391.0,13.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,15,1265.0,1.0,1272.5,0.0,0.0,1261.0,351.0,303.0,7.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,16,1232.0,1.0,1264.5,0.0,0.0,1346.0,363.0,303.0,32.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,17,1232.0,1.0,1232.0,0.0,0.0,1411.0,363.0,363.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,18,1185.0,1.0,1208.5,0.0,0.0,1522.0,316.0,316.0,23.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,19,1185.0,1.0,1208.5,0.0,0.0,1648.0,316.0,316.0,23.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,20,1185.0,1.0,1185.0,0.0,0.0,1719.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,21,1185.0,1.0,1185.0,0.0,0.0,1817.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,22,1185.0,1.0,1185.0,0.0,0.0,1899.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,23,1185.0,1.0,1185.0,0.0,0.0,1990.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,24,1185.0,1.0,1185.0,0.0,0.0,2079.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,25,1185.0,1.0,1185.0,0.0,0.0,2178.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,26,1185.0,1.0,1185.0,0.0,0.0,2296.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,27,1185.0,1.0,1185.0,0.0,0.0,2338.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,28,1185.0,1.0,1185.0,0.0,0.0,2422.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,29,1185.0,1.0,1185.0,0.0,0.0,2521.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,30,1185.0,1.0,1185.0,0.0,0.0,2613.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,31,1185.0,1.0,1185.0,0.0,0.0,2701.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,32,1185.0,1.0,1185.0,0.0,0.0,2809.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,33,1185.0,1.0,1185.0,0.0,0.0,2863.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,34,1185.0,1.0,1185.0,0.0,0.0,2935.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,35,1185.0,1.0,1185.0,0.0,0.0,3033.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,36,1185.0,1.0,1185.0,0.0,0.0,3124.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,37,1185.0,1.0,1185.0,0.0,0.0,3232.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,38,1185.0,1.0,1185.0,0.0,0.0,3348.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,39,1185.0,1.0,1185.0,0.0,0.0,3396.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,40,1185.0,1.0,1185.0,0.0,0.0,3495.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,41,1185.0,1.0,1185.0,0.0,0.0,3587.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,42,1185.0,1.0,1185.0,0.0,0.0,3646.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,43,1185.0,1.0,1185.0,0.0,0.0,3703.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,44,1185.0,1.0,1185.0,0.0,0.0,3844.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,45,1185.0,1.0,1185.0,0.0,0.0,3907.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,46,1185.0,1.0,1185.0,0.0,0.0,4014.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,47,1185.0,1.0,1185.0,0.0,0.0,4122.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,48,1185.0,1.0,1185.0,0.0,0.0,4122.0,316.0,316.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_ASY,0.7,49,1185.0,1.0,1185.0,0.0,0.0,4267.0,316.0,316.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,1,2059.0,0.0,0.0,0.0,0.0,10.0,391.0,0.0,2059.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,2,2047.0,1.0,210.5,0.0,0.0,122.0,350.0,0.0,1836.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,3,1625.0,1.0,1711.0,0.0,0.0,207.0,306.0,353.0,86.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,4,1480.0,1.0,1484.5,0.0,0.0,316.0,388.0,286.0,4.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,5,1368.0,1.0,1426.5,0.0,0.0,387.0,312.0,297.0,58.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,6,1428.0,0.0,1301.0,0.0,0.0,443.0,393.0,308.0,127.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,7,1412.0,1.0,1308.0,0.0,0.0,585.0,358.0,298.0,104.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,8,1463.0,0.0,1382.5,0.0,0.0,666.0,372.0,321.0,80.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9,1401.0,1.0,1332.5,0.0,0.0,739.0,408.0,275.0,68.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,10,1371.0,1.0,1386.0,0.0,0.0,839.0,423.0,408.0,15.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,11,1371.0,1.0,1371.0,0.0,0.0,901.0,423.0,423.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,12,1206.0,1.0,1294.5,0.0,0.0,1036.0,313.0,423.0,88.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,13,1213.0,0.0,1231.0,0.0,0.0,1131.0,320.0,296.0,18.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,14,1206.0,1.0,1206.0,0.0,0.0,1242.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,15,1206.0,1.0,1209.5,0.0,0.0,1315.0,313.0,313.0,3.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,16,1206.0,1.0,1206.0,0.0,0.0,1404.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,17,1206.0,1.0,1206.0,0.0,0.0,1508.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,18,1206.0,1.0,1206.0,0.0,0.0,1692.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,19,1206.0,1.0,1206.0,0.0,0.0,1648.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,20,1206.0,1.0,1206.0,0.0,0.0,1648.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,21,1206.0,1.0,1206.0,0.0,0.0,1809.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,22,1206.0,1.0,1206.0,0.0,0.0,1882.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,23,1206.0,1.0,1206.0,0.0,0.0,1962.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,24,1206.0,1.0,1206.0,0.0,0.0,2034.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,25,1206.0,1.0,1206.0,0.0,0.0,2133.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,26,1206.0,1.0,1206.0,0.0,0.0,2205.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,27,1206.0,1.0,1206.0,0.0,0.0,2278.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,28,1206.0,1.0,1206.0,0.0,0.0,2403.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,29,1206.0,1.0,1206.0,0.0,0.0,2493.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,30,1206.0,1.0,1206.0,0.0,0.0,2557.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,31,1206.0,1.0,1206.0,0.0,0.0,2656.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,32,1206.0,1.0,1206.0,0.0,0.0,2764.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,33,1206.0,1.0,1206.0,0.0,0.0,2845.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,34,1206.0,1.0,1206.0,0.0,0.0,2896.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,35,1206.0,1.0,1206.0,0.0,0.0,3033.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,36,1206.0,1.0,1206.0,0.0,0.0,3078.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,37,1206.0,1.0,1206.0,0.0,0.0,3197.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,38,1206.0,1.0,1206.0,0.0,0.0,3321.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,39,1206.0,1.0,1206.0,0.0,0.0,3393.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,40,1206.0,1.0,1206.0,0.0,0.0,3484.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,41,1206.0,1.0,1206.0,0.0,0.0,3583.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,42,1206.0,1.0,1206.0,0.0,0.0,3636.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,43,1206.0,1.0,1206.0,0.0,0.0,3762.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,44,1206.0,1.0,1206.0,0.0,0.0,3844.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,45,1206.0,1.0,1206.0,0.0,0.0,3951.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,46,1206.0,1.0,1206.0,0.0,0.0,3978.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,47,1206.0,1.0,1206.0,0.0,0.0,4113.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,48,1206.0,1.0,1206.0,0.0,0.0,4185.0,313.0,313.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,49,1206.0,1.0,1206.0,0.0,0.0,4267.0,313.0,313.0,0.0
