DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,250,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,260,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,270,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,280,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,290,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,300,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,310,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,320,10308.02,1.0,9011.77,0.0,0.96,487.64,411.84,348.49,1338.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,330,10267.92,0.98,9068.875,0.0,1.05,516.29,413.03,355.3,1239.945,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,340,10214.65,0.96,9077.2,0.0,1.26,566.06,412.07,354.12,1169.95,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,350,10061.92,0.92,9138.54,0.0,1.74,682.4,408.11,355.76,955.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,360,9939.94,0.91,9005.545,0.0,2.08,779.58,408.81,346.85,942.915,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,370,9804.28,0.88,8925.155,0.0,2.47,875.38,401.32,334.8,899.755,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,380,9747.68,0.87,8888.315,0.0,2.64,917.9,399.14,335.97,884.585,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,390,9721.75,0.87,8873.41,0.0,2.73,932.76,400.32,333.55,875.19,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,400,9716.3,0.87,8864.67,0.0,2.76,938.26,400.06,330.7,878.48,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,410,9716.3,0.87,8864.67,0.0,2.76,938.26,400.06,330.7,878.48,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,420,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,430,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,440,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,450,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,460,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,470,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,480,9714.17,0.87,8857.255,0.0,2.78,943.08,401.78,330.9,883.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,490,9712.93,0.87,8870.315,0.0,2.78,946.33,402.03,330.9,869.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,500,9712.93,0.87,8870.315,0.0,2.78,946.33,402.03,330.9,869.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,510,9712.93,0.87,8870.315,0.0,2.78,946.33,402.03,330.9,869.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,520,9712.93,0.87,8870.315,0.0,2.78,946.33,402.03,330.9,869.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,530,9712.3,0.87,8868.285,0.0,2.79,948.43,402.03,330.9,870.865,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,540,9712.3,0.87,8868.285,0.0,2.79,948.43,402.03,330.9,870.865,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,550,9712.3,0.87,8868.285,0.0,2.79,948.43,402.03,330.9,870.865,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,560,9710.68,0.87,8868.275,0.0,2.79,949.31,402.03,330.9,869.255,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,570,9710.68,0.87,8868.275,0.0,2.79,949.31,402.03,330.9,869.255,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,580,9707.59,0.87,8874.71,0.0,2.8,952.44,401.58,330.9,859.73,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,590,9707.59,0.87,8874.71,0.0,2.8,952.44,401.58,330.9,859.73,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,600,9698.0,0.87,8869.97,0.0,2.8,954.73,401.31,330.9,854.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,610,9698.0,0.87,8869.97,0.0,2.8,954.73,401.31,330.9,854.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,620,9692.79,0.86,8848.35,0.0,2.93,993.7,401.64,328.84,871.29,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,630,9670.05,0.86,8812.62,0.0,3.07,1035.12,402.51,325.92,883.44,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,640,9648.51,0.87,8748.915,0.0,3.35,1120.02,399.02,328.84,918.165,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,650,9624.76,0.84,8702.735,0.0,3.62,1201.01,400.46,330.03,940.355,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,660,9618.52,0.85,8699.26,0.0,3.66,1208.81,398.72,328.78,937.59,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,670,9589.73,0.83,8638.885,0.0,3.94,1303.05,401.19,327.7,969.175,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,680,9627.69,0.79,8584.28,0.0,4.28,1391.08,401.4,324.24,1061.74,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,690,9614.32,0.79,8570.225,0.0,4.34,1414.78,401.69,324.5,1062.425,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,700,9609.46,0.75,8506.625,0.0,4.61,1491.45,402.76,324.37,1121.165,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,710,9598.19,0.72,8415.545,0.0,5.03,1602.11,400.35,320.78,1188.865,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,720,9594.48,0.71,8398.685,0.0,5.11,1625.47,396.24,322.44,1200.385,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,730,9598.28,0.7,8388.7,0.0,5.15,1633.08,395.34,322.89,1214.17,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,740,9567.86,0.69,8329.39,0.0,5.34,1693.66,394.23,318.07,1243.06,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,750,9567.86,0.69,8329.39,0.0,5.34,1693.66,394.23,318.07,1243.06,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,760,9583.74,0.64,8309.89,0.0,5.5,1731.33,394.43,315.77,1273.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,770,9571.28,0.63,8305.085,0.0,5.58,1762.59,393.11,319.5,1266.195,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,780,9571.28,0.63,8305.085,0.0,5.58,1762.59,393.11,319.5,1266.195,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,790,9563.41,0.63,8298.06,0.0,5.59,1766.42,393.79,319.5,1265.35,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,800,9569.41,0.62,8277.805,0.0,5.61,1785.33,394.77,320.27,1291.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,810,9569.41,0.62,8277.805,0.0,5.61,1785.33,394.77,320.27,1291.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,820,9569.41,0.62,8277.805,0.0,5.61,1785.33,394.77,320.27,1291.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,830,9569.41,0.62,8277.805,0.0,5.61,1785.33,394.77,320.27,1291.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,840,9569.41,0.62,8277.805,0.0,5.61,1785.33,394.77,320.27,1291.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,850,9568.52,0.63,8279.165,0.0,5.61,1785.77,394.77,320.27,1289.355,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,860,9566.96,0.62,8272.165,0.0,5.67,1803.11,393.43,319.39,1294.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,870,9566.96,0.62,8272.165,0.0,5.67,1803.11,393.43,319.39,1294.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,880,9566.96,0.62,8272.165,0.0,5.67,1803.11,393.43,319.39,1294.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,890,9566.96,0.62,8272.165,0.0,5.67,1803.11,393.43,319.39,1294.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,900,9569.7,0.6,8264.08,0.0,5.77,1822.66,391.89,317.9,1305.62,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,910,9538.44,0.62,8252.68,0.0,5.89,1872.24,389.38,321.52,1285.76,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,920,9537.13,0.62,8250.98,0.0,5.9,1876.16,389.34,322.36,1286.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,930,9540.51,0.61,8241.55,0.0,5.97,1903.89,389.56,325.92,1298.96,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,940,9540.33,0.6,8234.94,0.0,6.03,1930.16,389.55,326.87,1305.39,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,950,9531.07,0.61,8217.595,0.0,6.14,1970.06,388.99,325.8,1313.475,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,960,9525.99,0.61,8214.95,0.0,6.17,1983.98,389.06,324.88,1311.04,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,970,9497.71,0.62,8188.53,0.0,6.4,2100.29,395.43,327.53,1309.18,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,980,9509.99,0.56,8148.09,0.0,6.76,2235.49,394.16,329.17,1361.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,990,9489.55,0.6,8133.52,0.0,6.9,2321.67,393.05,330.3,1356.03,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1000,9465.58,0.61,8098.185,0.0,7.21,2462.11,391.18,329.08,1367.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1010,9465.58,0.61,8098.185,0.0,7.21,2462.11,391.18,329.08,1367.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1020,9455.44,0.62,8081.98,0.0,7.31,2508.49,388.32,329.57,1373.46,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1030,9436.76,0.63,8059.42,0.0,7.56,2608.66,385.84,329.54,1377.34,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1040,9406.32,0.64,8033.9,0.0,7.76,2705.72,383.86,330.99,1372.42,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1050,9395.12,0.61,7989.125,0.0,8.07,2886.22,389.3,325.18,1405.995,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1060,9386.96,0.61,7985.71,0.0,8.09,2892.83,389.8,325.18,1401.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1070,9386.96,0.61,7985.71,0.0,8.09,2892.83,389.8,325.18,1401.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1080,9392.03,0.61,7979.645,0.0,8.13,2908.36,389.92,325.49,1412.385,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1090,9378.57,0.62,7970.355,0.0,8.28,2968.56,389.4,324.71,1408.215,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1100,9378.24,0.6,7954.1,0.0,8.46,3043.6,391.06,324.06,1424.14,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1110,9377.12,0.6,7954.885,0.0,8.46,3049.21,390.09,324.06,1422.235,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1120,9375.68,0.6,7952.16,0.0,8.49,3063.58,390.07,324.17,1423.52,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1130,9375.68,0.6,7952.16,0.0,8.49,3063.58,390.07,324.17,1423.52,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1140,9368.05,0.61,7936.0,0.0,8.64,3123.76,392.88,323.96,1432.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1150,9362.93,0.61,7931.21,0.0,8.68,3143.97,392.64,324.3,1431.72,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1160,9359.15,0.62,7930.095,0.0,8.72,3162.34,391.84,323.3,1429.055,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1170,9359.15,0.62,7930.095,0.0,8.72,3162.34,391.84,323.3,1429.055,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1180,9362.48,0.62,7921.23,0.0,8.78,3191.8,393.09,322.36,1441.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1190,9359.34,0.63,7920.605,0.0,8.83,3204.02,393.26,323.43,1438.735,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1200,9360.89,0.62,7917.96,0.0,8.85,3218.77,394.19,322.63,1442.93,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1210,9356.79,0.63,7917.02,0.0,8.85,3223.52,393.75,322.63,1439.77,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1220,9356.79,0.63,7917.02,0.0,8.85,3223.52,393.75,322.63,1439.77,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1230,9369.95,0.62,7906.525,0.0,8.93,3271.23,396.59,319.97,1463.425,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1240,9341.16,0.63,7893.015,0.0,9.05,3343.67,394.5,317.98,1448.145,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1250,9333.2,0.65,7876.68,0.0,9.25,3419.48,396.97,316.04,1456.52,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1260,9338.95,0.64,7876.155,0.0,9.28,3432.99,397.17,315.9,1463.105,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1270,9336.3,0.64,7876.155,0.0,9.32,3448.08,395.89,315.9,1460.455,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1280,9317.04,0.66,7873.78,0.0,9.5,3526.79,394.13,315.58,1443.57,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1290,9317.04,0.66,7873.78,0.0,9.5,3526.79,394.13,315.58,1443.57,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1300,9303.58,0.68,7863.045,0.0,9.61,3573.59,395.96,315.4,1440.845,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1310,9286.49,0.68,7840.245,0.0,9.9,3733.65,392.64,312.74,1447.265,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1320,9257.6,0.67,7817.385,0.0,10.27,3917.07,387.11,311.15,1441.235,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1330,9258.6,0.67,7811.54,0.0,10.34,3948.9,386.53,310.92,1448.08,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1340,9265.1,0.66,7808.41,0.0,10.39,3965.37,386.4,311.01,1457.71,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1350,9249.91,0.67,7798.335,0.0,10.49,4014.62,383.11,310.69,1452.595,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1360,9240.49,0.69,7790.265,0.0,10.59,4067.73,383.65,310.08,1451.245,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1370,9240.0,0.67,7786.24,0.0,10.7,4116.66,382.5,312.13,1454.78,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1380,9200.4,0.69,7778.35,0.0,10.86,4193.73,380.82,307.63,1423.07,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1390,9190.56,0.66,7764.49,0.0,11.12,4314.22,378.27,305.36,1427.09,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,100.0,DSA_ASY,0.7,1400,9164.83,0.69,7752.505,0.0,11.3,4406.66,377.89,305.26,1413.035,1.0,1.0
